id_jogador,epoca,dias_parado_max,carga_lesao_historica,num_lesoes,posicao,nacionalidade,idade_atual,risco_lesao,dias_descanso_media,jogos_fase_grupos,altitude_media,idade_x_jogos,idade_x_altitude,descanso_relativo,risco_biomecanico
58,21/22,12,12,1,Defensive Midfield,Germany,31.0,0,,,,,,,4.0
59,17/18,26,43,4,Central Midfield,"Germany,England",27.0,1,,,,,,,5.0
59,18/19,8,8,1,Central Midfield,"Germany,England",27.0,0,,,,,,,5.0
59,19/20,99,123,3,Central Midfield,"Germany,England",28.0,1,,,,,,,5.0
59,20/21,40,74,3,Central Midfield,"Germany,England",29.666666666666668,1,,,,,,,5.0
59,21/22,15,15,1,Central Midfield,"Germany,England",31.0,1,,,,,,,5.0
59,22/23,38,66,2,Central Midfield,"Germany,England",31.5,1,,,,,,,5.0
60,16/17,12,12,1,Central Midfield,Armenia,28.0,0,,,,,,,5.0
60,17/18,24,24,1,Central Midfield,Armenia,28.0,1,,,,,,,5.0
60,18/19,50,73,3,Central Midfield,Armenia,29.0,1,,,,,,,5.0
60,19/20,46,88,3,Central Midfield,Armenia,30.0,1,,,,,,,5.0
60,20/21,30,39,2,Central Midfield,Armenia,31.0,1,,,,,,,5.0
60,21/22,25,33,2,Central Midfield,Armenia,32.0,1,,,,,,,5.0
60,22/23,24,41,2,Central Midfield,Armenia,33.0,1,,,,,,,5.0
61,17/18,29,29,1,Centre-Back,Italy,28.0,1,,,,,,,3.0
61,19/20,23,52,3,Centre-Back,Italy,30.666666666666668,1,,,,,,,3.0
61,20/21,27,52,2,Centre-Back,Italy,32.0,1,,,,,,,3.0
61,22/23,50,73,4,Centre-Back,Italy,33.25,1,,,,,,,3.0
61,23/24,42,82,4,Centre-Back,Italy,34.75,1,,,,,,,3.0
62,13/14,22,34,2,Goalkeeper,Hungary,23.0,1,,,,,,,1.0
62,19/20,8,8,1,Goalkeeper,Hungary,29.0,0,,,,,,,1.0
62,20/21,8,8,1,Goalkeeper,Hungary,30.0,0,,,,,,,1.0
62,21/22,15,26,2,Goalkeeper,Hungary,31.0,1,,,,,,,1.0
62,22/23,15,15,1,Goalkeeper,Hungary,32.0,1,,,,,,,1.0
62,23/24,8,11,2,Goalkeeper,Hungary,33.0,0,,,,,,,1.0
63,10/11,170,170,1,Centre-Back,Spain,20.0,1,,,,,,,3.0
63,19/20,44,47,2,Centre-Back,Spain,30.0,1,,,,,,,3.0
63,21/22,8,18,3,Centre-Back,Spain,32.0,0,,,,,,,3.0
63,22/23,21,21,1,Centre-Back,Spain,33.0,1,,,,,,,3.0
63,23/24,52,52,1,Centre-Back,Spain,34.0,1,,,,,,,3.0
64,13/14,30,30,1,Goalkeeper,Germany,22.0,1,,,,,,,1.0
65,17/18,36,75,5,Second Striker,Germany,27.6,1,,,,,,,6.0
65,20/21,15,15,1,Second Striker,Germany,31.0,1,,,,,,,6.0
65,21/22,8,21,3,Second Striker,Germany,31.666666666666668,0,,,,,,,6.0
65,22/23,22,43,5,Second Striker,Germany,32.0,1,,,,,,,6.0
65,23/24,5,5,1,Second Striker,Germany,33.0,0,,,,,,,6.0
66,12/13,67,67,1,Centre-Back,"Germany,Spain",20.0,1,,,,,,,3.0
66,16/17,29,41,2,Centre-Back,"Germany,Spain",24.5,1,,,,,,,3.0
67,20/21,5,15,3,Centre-Back,Austria,28.0,0,,,,,,,3.0
67,21/22,22,59,8,Centre-Back,Austria,28.625,1,,,,,,,3.0
67,22/23,29,55,2,Centre-Back,Austria,30.0,1,,,,,,,3.0
67,23/24,23,23,1,Centre-Back,Austria,30.0,1,,,,,,,3.0
68,18/19,15,21,2,Centre-Forward,"Uruguay,Italy",32.0,1,,,,,,,6.0
68,19/20,12,15,2,Centre-Forward,"Uruguay,Italy",32.5,0,,,,,,,6.0
68,20/21,31,94,5,Centre-Forward,"Uruguay,Italy",33.4,1,,,,,,,6.0
68,21/22,8,21,3,Centre-Forward,"Uruguay,Italy",34.666666666666664,0,,,,,,,6.0
68,22/23,24,31,2,Centre-Forward,"Uruguay,Italy",35.5,1,,,,,,,6.0
68,23/24,31,31,1,Centre-Forward,"Uruguay,Italy",37.0,1,,,,,,,6.0
69,14/15,23,25,2,Goalkeeper,Spain,23.5,1,,,,,,,1.0
69,15/16,11,11,1,Goalkeeper,Spain,25.0,0,,,,,,,1.0
69,16/17,6,6,1,Goalkeeper,Spain,26.0,0,,,,,,,1.0
69,19/20,4,4,1,Goalkeeper,Spain,28.0,0,,,,,,,1.0
69,20/21,2,2,1,Goalkeeper,Spain,29.0,0,,,,,,,1.0
70,10/11,13,13,1,Central Midfield,Spain,21.0,0,,,,,,,5.0
70,12/13,25,25,1,Central Midfield,Spain,23.0,1,,,,,,,5.0
70,15/16,19,19,1,Central Midfield,Spain,26.0,1,,,,,,,5.0
70,18/19,13,13,1,Central Midfield,Spain,29.0,0,,,,,,,5.0
70,20/21,17,17,1,Central Midfield,Spain,31.0,1,,,,,,,5.0
70,23/24,22,22,1,Central Midfield,Spain,34.0,1,,,,,,,5.0
71,13/14,38,38,1,Goalkeeper,"Portugal,France",22.0,1,,,,,,,1.0
71,20/21,10,10,1,Goalkeeper,"Portugal,France",29.0,0,,,,,,,1.0
71,21/22,16,16,1,Goalkeeper,"Portugal,France",31.0,1,,,,,,,1.0
71,22/23,25,25,1,Goalkeeper,"Portugal,France",32.0,1,,,,,,,1.0
71,23/24,26,26,1,Goalkeeper,"Portugal,France",32.0,1,,,,,,,1.0
72,17/18,18,18,1,Goalkeeper,England,27.0,1,,,,,,,1.0
73,19/20,11,17,2,Left-Back,"Spain,Algeria",30.0,0,,,,,,,4.0
73,20/21,13,32,4,Left-Back,"Spain,Algeria",30.0,0,,,,,,,4.0
73,22/23,82,134,2,Left-Back,"Spain,Algeria",32.0,1,,,,,,,4.0
73,23/24,39,89,4,Left-Back,"Spain,Algeria",33.0,1,,,,,,,4.0
74,15/16,91,91,1,Right-Back,England,24.0,1,,,,,,,4.0
74,17/18,65,65,1,Right-Back,England,26.0,1,,,,,,,4.0
74,18/19,63,110,3,Right-Back,England,27.0,1,,,,,,,4.0
74,19/20,48,104,3,Right-Back,England,28.0,1,,,,,,,4.0
74,20/21,16,24,3,Right-Back,England,28.333333333333332,1,,,,,,,4.0
74,21/22,67,144,3,Right-Back,England,30.0,1,,,,,,,4.0
75,13/14,13,13,1,Goalkeeper,Spain,27.0,0,,,,,,,1.0
75,14/15,52,52,1,Goalkeeper,Spain,27.0,1,,,,,,,1.0
75,16/17,74,74,1,Goalkeeper,Spain,29.0,1,,,,,,,1.0
75,17/18,9,9,1,Goalkeeper,Spain,30.0,0,,,,,,,1.0
75,18/19,19,19,1,Goalkeeper,Spain,31.0,1,,,,,,,1.0
75,19/20,17,22,2,Goalkeeper,Spain,32.5,1,,,,,,,1.0
76,17/18,12,12,1,Centre-Forward,Italy,28.0,0,,,,,,,6.0
76,18/19,17,21,2,Centre-Forward,Italy,29.0,1,,,,,,,6.0
76,19/20,340,340,1,Centre-Forward,Italy,30.0,1,,,,,,,6.0
76,21/22,6,6,1,Centre-Forward,Italy,33.0,0,,,,,,,6.0
76,22/23,39,107,3,Centre-Forward,Italy,33.666666666666664,1,,,,,,,6.0
76,23/24,69,100,4,Centre-Forward,Italy,34.5,1,,,,,,,6.0
77,19/20,57,59,3,Right Winger,Spain,32.0,1,,,,,,,6.0
77,20/21,20,50,3,Right Winger,Spain,33.0,1,,,,,,,6.0
77,21/22,34,63,4,Right Winger,Spain,33.75,1,,,,,,,6.0
77,22/23,14,29,3,Right Winger,Spain,34.333333333333336,0,,,,,,,6.0
77,23/24,11,11,1,Right Winger,Spain,35.0,0,,,,,,,6.0
78,10/11,91,91,1,Defensive Midfield,Spain,19.0,1,,,,,,,4.0
78,12/13,145,145,1,Defensive Midfield,Spain,20.0,1,,,,,,,4.0
78,13/14,42,60,2,Defensive Midfield,Spain,22.0,1,,,,,,,4.0
78,14/15,2,2,1,Defensive Midfield,Spain,23.0,0,,,,,,,4.0
78,20/21,86,122,3,Defensive Midfield,Spain,29.0,1,,,,,,,4.0
78,23/24,8,8,1,Defensive Midfield,Spain,32.0,0,,,,,,,4.0
79,15/16,239,394,2,Centre-Forward,"England,Ghana",24.5,1,,,,,,,6.0
79,16/17,4,4,1,Centre-Forward,"England,Ghana",26.0,0,,,,,,,6.0
79,17/18,34,59,2,Centre-Forward,"England,Ghana",26.0,1,,,,,,,6.0
79,18/19,204,204,1,Centre-Forward,"England,Ghana",27.0,1,,,,,,,6.0
79,19/20,104,104,1,Centre-Forward,"England,Ghana",28.0,1,,,,,,,6.0
79,20/21,38,44,2,Centre-Forward,"England,Ghana",29.0,1,,,,,,,6.0
79,21/22,90,125,2,Centre-Forward,"England,Ghana",30.0,1,,,,,,,6.0
79,22/23,13,14,2,Centre-Forward,"England,Ghana",31.0,0,,,,,,,6.0
79,23/24,57,57,1,Centre-Forward,"England,Ghana",32.0,1,,,,,,,6.0
80,14/15,9,9,1,Centre-Forward,"Bosnia-Herzegovina,Italy",24.0,0,,,,,,,6.0
80,15/16,35,35,1,Centre-Forward,"Bosnia-Herzegovina,Italy",25.0,1,,,,,,,6.0
80,16/17,43,43,1,Centre-Forward,"Bosnia-Herzegovina,Italy",26.0,1,,,,,,,6.0
80,17/18,71,71,1,Centre-Forward,"Bosnia-Herzegovina,Italy",26.0,1,,,,,,,6.0
80,21/22,21,46,3,Centre-Forward,"Bosnia-Herzegovina,Italy",31.0,1,,,,,,,6.0
80,22/23,27,55,3,Centre-Forward,"Bosnia-Herzegovina,Italy",32.0,1,,,,,,,6.0
80,23/24,6,6,1,Centre-Forward,"Bosnia-Herzegovina,Italy",33.0,0,,,,,,,6.0
81,16/17,293,319,2,Right-Back,Ireland,27.5,1,,,,,,,4.0
81,17/18,22,22,1,Right-Back,Ireland,29.0,1,,,,,,,4.0
81,18/19,43,83,3,Right-Back,Ireland,29.666666666666668,1,,,,,,,4.0
81,19/20,105,126,2,Right-Back,Ireland,30.5,1,,,,,,,4.0
81,20/21,41,61,2,Right-Back,Ireland,32.0,1,,,,,,,4.0
81,21/22,29,29,1,Right-Back,Ireland,32.0,1,,,,,,,4.0
81,22/23,207,207,1,Right-Back,Ireland,34.0,1,,,,,,,4.0
82,10/11,5,5,1,Central Midfield,Denmark,18.0,0,,,,,,,5.0
82,13/14,25,25,1,Central Midfield,Denmark,21.0,1,,,,,,,5.0
82,15/16,28,28,1,Central Midfield,Denmark,23.0,1,,,,,,,5.0
82,18/19,29,29,1,Central Midfield,Denmark,26.0,1,,,,,,,5.0
82,19/20,6,6,1,Central Midfield,Denmark,27.0,0,,,,,,,5.0
82,20/21,232,232,1,Central Midfield,Denmark,29.0,1,,,,,,,5.0
82,21/22,26,26,1,Central Midfield,Denmark,29.0,1,,,,,,,5.0
82,22/23,68,68,1,Central Midfield,Denmark,30.0,1,,,,,,,5.0
82,23/24,42,42,1,Central Midfield,Denmark,31.0,1,,,,,,,5.0
83,12/13,197,222,2,Left Midfield,Serbia,22.0,1,,,,,,,5.0
83,18/19,24,24,1,Left Midfield,Serbia,28.0,1,,,,,,,5.0
83,20/21,20,50,3,Left Midfield,Serbia,29.333333333333332,1,,,,,,,5.0
83,21/22,28,44,2,Left Midfield,Serbia,30.5,1,,,,,,,5.0
83,22/23,33,74,3,Left Midfield,Serbia,31.666666666666668,1,,,,,,,5.0
83,23/24,47,63,2,Left Midfield,Serbia,32.0,1,,,,,,,5.0
84,12/13,163,163,1,Goalkeeper,Italy,18.0,1,,,,,,,1.0
84,15/16,73,73,1,Goalkeeper,Italy,21.0,1,,,,,,,1.0
84,17/18,28,28,1,Goalkeeper,Italy,23.0,1,,,,,,,1.0
84,19/20,100,100,1,Goalkeeper,Italy,26.0,1,,,,,,,1.0
84,21/22,105,120,2,Goalkeeper,Italy,27.5,1,,,,,,,1.0
84,22/23,14,14,1,Goalkeeper,Italy,29.0,0,,,,,,,1.0
85,15/16,11,11,1,Goalkeeper,Spain,29.0,0,,,,,,,1.0
85,21/22,31,31,1,Goalkeeper,Spain,34.0,1,,,,,,,1.0
86,13/14,42,42,1,Centre-Forward,Spain,25.0,1,,,,,,,6.0
86,14/15,30,30,1,Centre-Forward,Spain,27.0,1,,,,,,,6.0
86,15/16,22,22,1,Centre-Forward,Spain,28.0,1,,,,,,,6.0
86,17/18,24,24,1,Centre-Forward,Spain,30.0,1,,,,,,,6.0
86,18/19,48,88,2,Centre-Forward,Spain,31.0,1,,,,,,,6.0
86,20/21,27,27,1,Centre-Forward,Spain,33.0,1,,,,,,,6.0
86,22/23,6,6,1,Centre-Forward,Spain,35.0,0,,,,,,,6.0
87,21/22,31,138,7,Centre-Back,"Italy,Brazil",30.571428571428573,1,,,,,,,3.0
87,22/23,26,32,2,Centre-Back,"Italy,Brazil",31.5,1,,,,,,,3.0
87,23/24,59,111,4,Centre-Back,"Italy,Brazil",32.5,1,,,,,,,3.0
88,12/13,18,18,1,Goalkeeper,Germany,20.0,1,,,,,,,1.0
88,13/14,5,5,1,Goalkeeper,Germany,21.0,0,,,,,,,1.0
88,17/18,4,4,1,Goalkeeper,Germany,26.0,0,,,,,,,1.0
88,18/19,36,36,1,Goalkeeper,Germany,26.0,1,,,,,,,1.0
88,19/20,68,68,1,Goalkeeper,Germany,28.0,1,,,,,,,1.0
88,23/24,17,17,1,Goalkeeper,Germany,31.0,1,,,,,,,1.0
89,18/19,183,183,1,Goalkeeper,Norway,28.0,1,,,,,,,1.0
89,20/21,122,122,1,Goalkeeper,Norway,29.0,1,,,,,,,1.0
89,23/24,75,75,1,Goalkeeper,Norway,33.0,1,,,,,,,1.0
90,13/14,7,7,1,Goalkeeper,England,22.0,0,,,,,,,1.0
90,18/19,111,111,1,Goalkeeper,England,28.0,1,,,,,,,1.0
90,20/21,29,29,1,Goalkeeper,England,30.0,1,,,,,,,1.0
90,21/22,15,15,1,Goalkeeper,England,30.0,1,,,,,,,1.0
91,17/18,29,29,1,Centre-Forward,Colombia,26.0,1,,,,,,,6.0
91,19/20,80,80,1,Centre-Forward,Colombia,28.0,1,,,,,,,6.0
91,20/21,7,7,1,Centre-Forward,Colombia,29.0,0,,,,,,,6.0
91,21/22,55,136,4,Centre-Forward,Colombia,30.0,1,,,,,,,6.0
91,22/23,81,135,3,Centre-Forward,Colombia,31.0,1,,,,,,,6.0
91,23/24,9,9,1,Centre-Forward,Colombia,32.0,0,,,,,,,6.0
92,12/13,7,7,1,Right-Back,Italy,20.0,0,,,,,,,4.0
92,15/16,158,158,1,Right-Back,Italy,24.0,1,,,,,,,4.0
92,16/17,119,119,1,Right-Back,Italy,25.0,1,,,,,,,4.0
92,19/20,44,44,1,Right-Back,Italy,28.0,1,,,,,,,4.0
92,20/21,24,24,1,Right-Back,Italy,28.0,1,,,,,,,4.0
92,21/22,15,49,4,Right-Back,Italy,29.5,1,,,,,,,4.0
92,22/23,60,118,4,Right-Back,Italy,30.25,1,,,,,,,4.0
92,23/24,16,22,2,Right-Back,Italy,31.5,1,,,,,,,4.0
93,14/15,25,33,2,Central Midfield,Spain,23.0,1,,,,,,,5.0
93,15/16,25,30,2,Central Midfield,Spain,23.5,1,,,,,,,5.0
93,17/18,34,41,2,Central Midfield,Spain,25.0,1,,,,,,,5.0
93,18/19,30,56,2,Central Midfield,Spain,26.0,1,,,,,,,5.0
93,19/20,29,49,2,Central Midfield,Spain,27.0,1,,,,,,,5.0
93,21/22,17,31,3,Central Midfield,Spain,29.0,1,,,,,,,5.0
93,22/23,22,22,1,Central Midfield,Spain,30.0,1,,,,,,,5.0
93,23/24,39,39,1,Central Midfield,Spain,31.0,1,,,,,,,5.0
94,15/16,14,14,1,Right Winger,Spain,23.0,0,,,,,,,6.0
94,18/19,20,28,2,Right Winger,Spain,26.0,1,,,,,,,6.0
94,19/20,5,8,2,Right Winger,Spain,27.0,0,,,,,,,6.0
94,20/21,24,49,3,Right Winger,Spain,28.0,1,,,,,,,6.0
94,22/23,3,3,1,Right Winger,Spain,30.0,0,,,,,,,6.0
95,11/12,127,127,1,Defensive Midfield,"Serbia,Netherlands",19.0,1,,,,,,,4.0
95,13/14,5,5,1,Defensive Midfield,"Serbia,Netherlands",22.0,0,,,,,,,4.0
95,16/17,9,15,3,Defensive Midfield,"Serbia,Netherlands",24.0,0,,,,,,,4.0
95,23/24,49,82,2,Defensive Midfield,"Serbia,Netherlands",32.0,1,,,,,,,4.0
96,17/18,3,3,1,Defensive Midfield,"Serbia,Slovakia",28.0,0,,,,,,,4.0
96,18/19,60,116,5,Defensive Midfield,"Serbia,Slovakia",29.6,1,,,,,,,4.0
96,19/20,53,53,1,Defensive Midfield,"Serbia,Slovakia",31.0,1,,,,,,,4.0
96,21/22,9,23,3,Defensive Midfield,"Serbia,Slovakia",32.333333333333336,0,,,,,,,4.0
96,22/23,6,15,3,Defensive Midfield,"Serbia,Slovakia",33.666666666666664,0,,,,,,,4.0
96,23/24,25,25,1,Defensive Midfield,"Serbia,Slovakia",35.0,1,,,,,,,4.0
97,12/13,95,95,1,Centre-Back,England,22.0,1,,,,,,,3.0
97,17/18,58,58,1,Centre-Back,England,28.0,1,,,,,,,3.0
97,20/21,126,134,2,Centre-Back,England,30.5,1,,,,,,,3.0
97,23/24,126,151,2,Centre-Back,England,33.5,1,,,,,,,3.0
98,19/20,25,30,2,Attacking Midfield,Germany,27.0,1,,,,,,,3.0
98,20/21,57,89,4,Attacking Midfield,Germany,28.0,1,,,,,,,3.0
98,21/22,15,42,4,Attacking Midfield,Germany,28.25,1,,,,,,,3.0
98,22/23,6,10,2,Attacking Midfield,Germany,30.0,0,,,,,,,3.0
98,23/24,4,8,2,Attacking Midfield,Germany,31.0,0,,,,,,,3.0
99,15/16,8,12,2,Goalkeeper,Germany,23.0,0,,,,,,,1.0
99,16/17,15,20,2,Goalkeeper,Germany,24.0,1,,,,,,,1.0
99,17/18,6,6,1,Goalkeeper,Germany,25.0,0,,,,,,,1.0
99,18/19,32,41,2,Goalkeeper,Germany,26.0,1,,,,,,,1.0
99,19/20,12,12,1,Goalkeeper,Germany,27.0,0,,,,,,,1.0
99,20/21,104,186,3,Goalkeeper,Germany,27.666666666666668,1,,,,,,,1.0
99,21/22,4,4,1,Goalkeeper,Germany,29.0,0,,,,,,,1.0
99,22/23,6,6,1,Goalkeeper,Germany,30.0,0,,,,,,,1.0
99,23/24,86,86,1,Goalkeeper,Germany,31.0,1,,,,,,,1.0
100,18/19,10,10,1,Goalkeeper,Slovakia,29.0,0,,,,,,,1.0
100,19/20,26,26,1,Goalkeeper,Slovakia,30.0,1,,,,,,,1.0
100,20/21,119,126,2,Goalkeeper,Slovakia,31.5,1,,,,,,,1.0
100,21/22,70,81,2,Goalkeeper,Slovakia,32.0,1,,,,,,,1.0
100,23/24,6,9,2,Goalkeeper,Slovakia,34.0,0,,,,,,,1.0
101,17/18,8,8,1,Goalkeeper,Italy,27.0,0,,,,,,,1.0
101,21/22,10,10,1,Goalkeeper,Italy,31.0,0,,,,,,,1.0
102,17/18,78,78,1,Goalkeeper,"Sweden,Denmark",27.0,1,,,,,,,1.0
102,18/19,6,9,2,Goalkeeper,"Sweden,Denmark",28.0,0,,,,,,,1.0
103,18/19,144,144,1,Centre-Forward,Germany,25.0,1,,,,,,,6.0
103,19/20,260,268,2,Centre-Forward,Germany,26.5,1,,,,,,,6.0
103,20/21,67,96,2,Centre-Forward,Germany,27.0,1,,,,,,,6.0
103,21/22,15,15,1,Centre-Forward,Germany,28.0,1,,,,,,,6.0
103,22/23,26,44,4,Centre-Forward,Germany,29.5,1,,,,,,,6.0
103,23/24,12,15,2,Centre-Forward,Germany,30.5,0,,,,,,,6.0
104,10/11,10,10,1,Right-Back,Austria,23.0,0,,,,,,,4.0
104,11/12,15,39,5,Right-Back,Austria,24.0,1,,,,,,,4.0
104,12/13,15,15,1,Right-Back,Austria,25.0,1,,,,,,,4.0
104,13/14,3,3,1,Right-Back,Austria,26.0,0,,,,,,,4.0
104,15/16,37,37,1,Right-Back,Austria,28.0,1,,,,,,,4.0
104,16/17,24,24,1,Right-Back,Austria,29.0,1,,,,,,,4.0
104,17/18,5,5,1,Right-Back,Austria,30.0,0,,,,,,,4.0
104,19/20,7,7,1,Right-Back,Austria,32.0,0,,,,,,,4.0
104,20/21,11,11,1,Right-Back,Austria,33.0,0,,,,,,,4.0
104,21/22,12,12,1,Right-Back,Austria,34.0,0,,,,,,,4.0
104,22/23,4,4,1,Right-Back,Austria,35.0,0,,,,,,,4.0
105,12/13,239,239,1,Goalkeeper,Germany,21.0,1,,,,,,,1.0
105,13/14,92,110,2,Goalkeeper,Germany,22.0,1,,,,,,,1.0
105,15/16,36,36,1,Goalkeeper,Germany,24.0,1,,,,,,,1.0
105,16/17,162,162,1,Goalkeeper,Germany,25.0,1,,,,,,,1.0
105,17/18,68,68,1,Goalkeeper,Germany,26.0,1,,,,,,,1.0
105,18/19,176,176,1,Goalkeeper,Germany,27.0,1,,,,,,,1.0
105,19/20,19,19,1,Goalkeeper,Germany,28.0,1,,,,,,,1.0
105,20/21,22,22,1,Goalkeeper,Germany,28.0,1,,,,,,,1.0
105,21/22,19,19,1,Goalkeeper,Germany,30.0,1,,,,,,,1.0
106,18/19,25,25,1,Centre-Forward,Denmark,28.0,1,,,,,,,6.0
106,20/21,52,52,1,Centre-Forward,Denmark,30.0,1,,,,,,,6.0
107,09/10,8,8,1,Right-Back,Spain,18.0,0,,,,,,,4.0
107,16/17,21,21,1,Right-Back,Spain,25.0,1,,,,,,,4.0
107,17/18,74,77,2,Right-Back,Spain,26.0,1,,,,,,,4.0
107,18/19,48,55,2,Right-Back,Spain,27.0,1,,,,,,,4.0
107,19/20,58,62,2,Right-Back,Spain,28.0,1,,,,,,,4.0
108,23/24,27,30,2,Goalkeeper,France,33.5,1,,,,,,,1.0
109,17/18,43,54,2,Centre-Forward,Germany,25.5,1,,,,,,,6.0
109,18/19,47,47,1,Centre-Forward,Germany,27.0,1,,,,,,,6.0
109,19/20,19,24,2,Centre-Forward,Germany,27.0,1,,,,,,,6.0
109,20/21,71,86,2,Centre-Forward,Germany,28.5,1,,,,,,,6.0
109,21/22,187,202,2,Centre-Forward,Germany,29.5,1,,,,,,,6.0
109,22/23,41,52,2,Centre-Forward,Germany,30.5,1,,,,,,,6.0
109,23/24,56,97,2,Centre-Forward,Germany,32.0,1,,,,,,,6.0
109,24/25,181,181,1,Centre-Forward,Germany,32.0,1,,,,,,,6.0
110,15/16,44,44,1,Centre-Back,"Algeria,France",23.0,1,,,,,,,3.0
110,16/17,24,40,3,Centre-Back,"Algeria,France",24.333333333333332,1,,,,,,,3.0
110,20/21,16,16,1,Centre-Back,"Algeria,France",28.0,1,,,,,,,3.0
110,23/24,27,27,1,Centre-Back,"Algeria,France",31.0,1,,,,,,,3.0
111,14/15,24,24,1,Goalkeeper,Poland,23.0,1,,,,,,,1.0
111,15/16,119,119,1,Goalkeeper,Poland,24.0,1,,,,,,,1.0
111,18/19,11,11,1,Goalkeeper,Poland,27.0,0,,,,,,,1.0
111,19/20,5,5,1,Goalkeeper,Poland,28.0,0,,,,,,,1.0
111,20/21,35,47,2,Goalkeeper,Poland,29.0,1,,,,,,,1.0
111,21/22,4,4,1,Goalkeeper,Poland,30.0,0,,,,,,,1.0
111,22/23,4,8,2,Goalkeeper,Poland,31.0,0,,,,,,,1.0
112,16/17,39,54,2,Centre-Back,"Belgium,DR Congo",25.0,1,,,,,,,3.0
112,18/19,23,23,1,Centre-Back,"Belgium,DR Congo",27.0,1,,,,,,,3.0
112,19/20,12,12,1,Centre-Back,"Belgium,DR Congo",28.0,0,,,,,,,3.0
112,23/24,14,14,1,Centre-Back,"Belgium,DR Congo",32.0,0,,,,,,,3.0
113,16/17,50,50,1,Centre-Forward,Germany,24.0,1,,,,,,,6.0
113,17/18,4,4,1,Centre-Forward,Germany,24.0,0,,,,,,,6.0
113,19/20,90,97,2,Centre-Forward,Germany,27.0,1,,,,,,,6.0
113,20/21,6,6,1,Centre-Forward,Germany,28.0,0,,,,,,,6.0
113,21/22,4,4,1,Centre-Forward,Germany,29.0,0,,,,,,,6.0
113,22/23,36,89,4,Centre-Forward,Germany,29.5,1,,,,,,,6.0
113,23/24,9,9,1,Centre-Forward,Germany,31.0,0,,,,,,,6.0
113,24/25,6,6,1,Centre-Forward,Germany,31.0,0,,,,,,,6.0
114,16/17,12,12,1,Left Winger,"Italy,Germany",25.0,0,,,,,,,6.0
114,17/18,99,99,1,Left Winger,"Italy,Germany",25.0,1,,,,,,,6.0
114,18/19,4,4,1,Left Winger,"Italy,Germany",27.0,0,,,,,,,6.0
114,19/20,25,25,1,Left Winger,"Italy,Germany",28.0,1,,,,,,,6.0
114,20/21,36,73,3,Left Winger,"Italy,Germany",28.333333333333332,1,,,,,,,6.0
114,22/23,44,83,3,Left Winger,"Italy,Germany",30.666666666666668,1,,,,,,,6.0
114,23/24,20,37,2,Left Winger,"Italy,Germany",32.0,1,,,,,,,6.0
115,15/16,15,35,5,Centre-Back,Germany,23.8,1,,,,,,,3.0
115,17/18,29,75,5,Centre-Back,Germany,25.6,1,,,,,,,3.0
115,18/19,8,8,1,Centre-Back,Germany,26.0,0,,,,,,,3.0
115,22/23,8,8,1,Centre-Back,Germany,30.0,0,,,,,,,3.0
115,23/24,130,135,2,Centre-Back,Germany,32.0,1,,,,,,,3.0
116,17/18,11,11,1,Centre-Back,Spain,28.0,0,,,,,,,3.0
116,18/19,22,22,1,Centre-Back,Spain,29.0,1,,,,,,,3.0
116,19/20,32,32,1,Centre-Back,Spain,30.0,1,,,,,,,3.0
116,20/21,29,48,2,Centre-Back,Spain,31.0,1,,,,,,,3.0
116,21/22,63,153,4,Centre-Back,Spain,32.0,1,,,,,,,3.0
117,14/15,6,6,1,Central Midfield,Germany,23.0,0,,,,,,,5.0
117,15/16,3,3,1,Central Midfield,Germany,24.0,0,,,,,,,5.0
117,18/19,83,133,2,Central Midfield,Germany,26.5,1,,,,,,,5.0
117,21/22,12,12,1,Central Midfield,Germany,29.0,0,,,,,,,5.0
118,18/19,7,7,1,Defensive Midfield,France,28.0,0,,,,,,,4.0
119,20/21,15,49,4,Centre-Back,Germany,28.5,1,,,,,,,3.0
119,21/22,8,8,1,Centre-Back,Germany,30.0,0,,,,,,,3.0
119,22/23,56,129,8,Centre-Back,Germany,30.75,1,,,,,,,3.0
119,23/24,52,52,1,Centre-Back,Germany,32.0,1,,,,,,,3.0
120,14/15,4,5,2,Goalkeeper,Germany,21.0,0,,,,,,,1.0
120,16/17,103,144,4,Goalkeeper,Germany,23.0,1,,,,,,,1.0
120,17/18,11,11,1,Goalkeeper,Germany,24.0,0,,,,,,,1.0
120,21/22,39,47,2,Goalkeeper,Germany,28.0,1,,,,,,,1.0
120,22/23,15,15,1,Goalkeeper,Germany,29.0,1,,,,,,,1.0
120,23/24,22,22,1,Goalkeeper,Germany,30.0,1,,,,,,,1.0
121,12/13,22,22,1,Right-Back,"England,Grenada",21.0,1,,,,,,,4.0
121,13/14,25,25,1,Right-Back,"England,Grenada",22.0,1,,,,,,,4.0
121,17/18,258,258,1,Right-Back,"England,Grenada",26.0,1,,,,,,,4.0
121,18/19,19,32,2,Right-Back,"England,Grenada",27.0,1,,,,,,,4.0
121,20/21,2,2,1,Right-Back,"England,Grenada",29.0,0,,,,,,,4.0
122,18/19,25,44,2,Attacking Midfield,Spain,26.0,1,,,,,,,3.0
122,19/20,33,42,3,Attacking Midfield,Spain,27.0,1,,,,,,,3.0
122,20/21,18,23,2,Attacking Midfield,Spain,27.5,1,,,,,,,3.0
122,21/22,25,70,5,Attacking Midfield,Spain,29.0,1,,,,,,,3.0
122,23/24,50,50,1,Attacking Midfield,Spain,31.0,1,,,,,,,3.0
